instrument,direction,entry_date,entry,exit_date,exit,notional_frac,pnl_frac,R,hold_days,exit_reason,cost_frac
GBPUSD=X,LONG,2018-10-10,1.3157029151916504,2018-10-15,1.3103927373886108,0.6189181774078415,-0.002678350906048286,-0.8503500505401944,5,signal_flip,0.00018039674814474845
USDJPY=X,SHORT,2018-10-11,112.09200286865234,2018-11-06,113.24600219726562,0.7453902659915744,-0.008050359070195788,-2.555909767741347,26,signal_flip,0.0003764854262651076
GBPUSD=X,SHORT,2018-10-15,1.3103927373886108,2018-10-17,1.318721890449524,0.619413342328146,-0.004094099293565598,-1.2998362288295755,2,signal_flip,0.0001569677840425765
SPY,LONG,2018-10-15,274.3999938964844,2018-10-29,263.8599853515625,0.45545875367819205,-0.017628786666685926,-5.596966252303472,14,resize,0.00013411005441680966
GBPUSD=X,LONG,2018-10-17,1.318721890449524,2018-10-18,1.3104442358016968,0.6206727295791791,-0.004045444695282326,-1.284388872765901,1,signal_flip,0.00014946439648759352
GBPUSD=X,SHORT,2018-10-18,1.3104442358016968,2018-11-19,1.2833181619644165,0.6223473737133588,0.012544965173443992,3.9829029665878886,32,resize,0.00033756759717646864
EFA,SHORT,2018-10-29,61.2599983215332,2019-04-01,65.69000244140625,0.3557550717550235,-0.026472961487767174,-8.40490470768269,154,resize,0.0007466069869294385
SPY,LONG,2018-10-29,263.8599853515625,2018-12-10,264.07000732421875,0.34790939080189554,-8.112911013146099e-05,-0.025757693939497978,42,flat,0.0003580510407701074
USDJPY=X,LONG,2018-11-06,113.24600219726562,2018-11-20,112.44300079345703,0.7994796644484866,-0.0059516393288546925,-1.889586906876106,14,signal_flip,0.00028271256400276817
DBC,SHORT,2018-11-09,16.399999618530273,2018-11-16,16.1200008392334,0.37699109727194613,0.006026166870213875,1.9132486677074834,7,signal_flip,0.00041023858693417715
DBC,LONG,2018-11-16,16.1200008392334,2018-11-19,16.1200008392334,0.3528025693372663,-0.0003661372530568524,-0.1162449740765706,3,signal_flip,0.0003661372530568524
DBC,SHORT,2018-11-19,16.1200008392334,2019-04-01,16.049999237060547,0.3535696770151782,0.0007145287348755268,0.22685584045082982,133,resize,0.0008208585220880031
GBPUSD=X,SHORT,2018-11-19,1.2833181619644165,2019-06-03,1.2639508247375488,0.49039037329425744,0.006176830166188074,1.9610827812498492,196,resize,0.0012239501031889083
USDJPY=X,SHORT,2018-11-20,112.44300079345703,2018-11-22,113.02100372314453,0.8385916874719579,-0.004480611290599755,-1.4225499835770132,2,signal_flip,0.00016990765631376623
USDJPY=X,LONG,2018-11-22,113.02100372314453,2018-11-30,113.41100311279297,0.8684992652147334,0.002755953238801653,0.8749880273750614,8,signal_flip,0.0002409603629708465
USDJPY=X,SHORT,2018-11-30,113.41100311279297,2018-12-03,113.76300048828125,0.9094297782051464,-0.0030171292301505405,-0.957908833958651,3,signal_flip,0.00019450279768063751
USDJPY=X,LONG,2018-12-03,113.76300048828125,2018-12-05,112.6989974975586,0.9064503478084172,-0.008660802328601502,-2.749719493892242,2,signal_flip,0.00018295033041075922
USDJPY=X,SHORT,2018-12-05,112.6989974975586,2018-12-06,113.0510025024414,0.8809342791474452,-0.0029187069469425713,-0.9266607277783964,1,signal_flip,0.00016718934591475448
USDJPY=X,LONG,2018-12-06,113.0510025024414,2018-12-07,112.68900299072266,0.9051308818829311,-0.0030700994178545385,-0.9747263471864738,1,signal_flip,0.00017178865518699754
USDJPY=X,SHORT,2018-12-07,112.68900299072266,2018-12-12,113.38400268554688,0.8982975892632417,-0.005755701122620798,-1.8273784549523897,5,signal_flip,0.0002155283122297802
SPY,SHORT,2018-12-11,264.1300048828125,2019-02-06,272.739990234375,0.25055802393613724,-0.008598064200120667,-2.7298007556104134,57,signal_flip,0.00043049188373912265
USDJPY=X,LONG,2018-12-12,113.38400268554688,2018-12-13,113.28500366210938,0.8931426907200646,-0.0009486944242895555,-0.301201142023651,1,signal_flip,0.00016886435940066089
USDJPY=X,SHORT,2018-12-13,113.28500366210938,2018-12-14,113.55999755859375,0.893799320710265,-0.0023385211895465717,-0.7424574603834202,1,signal_flip,0.00016886633734470888
USDJPY=X,LONG,2018-12-14,113.55999755859375,2018-12-18,112.8290023803711,0.8905790320561837,-0.005934967896685706,-1.8842938912538956,4,signal_flip,0.00020223636925349248
USDJPY=X,SHORT,2018-12-18,112.8290023803711,2019-01-07,108.52200317382812,0.8784311087695371,0.0332146723673141,10.545331555488255,20,resize,0.00031750472061574137
IEF,LONG,2019-01-03,105.25,2019-01-04,104.4000015258789,1.0,-0.009088593819292824,-2.885539081575303,1,signal_flip,0.0010125988157669743
IEF,SHORT,2019-01-04,104.4000015258789,2019-01-22,103.79000091552734,1.0,0.004616138954470066,1.4655786829014608,18,flat,0.0012267786838055365
USDJPY=X,SHORT,2019-01-07,108.52200317382812,2019-01-16,108.64399719238281,0.6797728369306205,-0.0009038082550792395,-0.28695022509922774,9,signal_flip,0.00013964782994726192
