event_date,release_name,importance,symbol,horizon,session_date,session_weekday,metric,value
2025-03-28,Personal Income and Outlays,1.0,NVDA,2,2025-04-01,Tuesday,realized_vol,0.020948216718343328
2025-04-03,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-04-03,Thursday,ret,-0.016665056516278698
2025-04-03,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-04-03,Thursday,abs_ret,0.016665056516278698
2025-04-03,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-04-03,Thursday,range_pct,0.038933436382958174
2025-04-03,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-04-03,Thursday,realized_vol,0.027503228295539632
2025-04-03,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-04-04,Friday,ret,-0.04719555330975245
2025-04-03,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-04-04,Friday,abs_ret,0.04719555330975245
2025-04-03,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-04-04,Friday,range_pct,0.08105103587670537
2025-04-03,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-04-04,Friday,realized_vol,0.05670536451993625
2025-04-03,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-04-07,Monday,ret,0.11719643265492796
2025-04-03,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-04-07,Monday,abs_ret,0.11719643265492796
2025-04-03,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-04-07,Monday,range_pct,0.17299336839698143
2025-04-03,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-04-07,Monday,realized_vol,0.10869127871708738
2025-04-04,Employment Situation,1.0,NVDA,0,2025-04-04,Friday,ret,-0.04719555330975245
2025-04-04,Employment Situation,1.0,NVDA,0,2025-04-04,Friday,abs_ret,0.04719555330975245
2025-04-04,Employment Situation,1.0,NVDA,0,2025-04-04,Friday,range_pct,0.08105103587670537
2025-04-04,Employment Situation,1.0,NVDA,0,2025-04-04,Friday,realized_vol,0.05670536451993625
2025-04-04,Employment Situation,1.0,NVDA,1,2025-04-07,Monday,ret,0.11719643265492796
2025-04-04,Employment Situation,1.0,NVDA,1,2025-04-07,Monday,abs_ret,0.11719643265492796
2025-04-04,Employment Situation,1.0,NVDA,1,2025-04-07,Monday,range_pct,0.17299336839698143
2025-04-04,Employment Situation,1.0,NVDA,1,2025-04-07,Monday,realized_vol,0.10869127871708738
2025-04-04,Employment Situation,1.0,NVDA,2,2025-04-08,Tuesday,ret,-0.06834930880015422
2025-04-04,Employment Situation,1.0,NVDA,2,2025-04-08,Tuesday,abs_ret,0.06834930880015422
2025-04-04,Employment Situation,1.0,NVDA,2,2025-04-08,Tuesday,range_pct,0.10972496507875343
2025-04-04,Employment Situation,1.0,NVDA,2,2025-04-08,Tuesday,realized_vol,0.049113309643769316
2025-04-10,Consumer Price Index,1.0,NVDA,0,2025-04-10,Thursday,ret,-0.014908991127778215
2025-04-10,Consumer Price Index,1.0,NVDA,0,2025-04-10,Thursday,abs_ret,0.014908991127778215
2025-04-10,Consumer Price Index,1.0,NVDA,0,2025-04-10,Thursday,range_pct,0.07180096954175427
2025-04-10,Consumer Price Index,1.0,NVDA,0,2025-04-10,Thursday,realized_vol,0.05409403770420082
2025-04-10,Consumer Price Index,1.0,NVDA,1,2025-04-11,Friday,ret,0.020090314256750563
2025-04-10,Consumer Price Index,1.0,NVDA,1,2025-04-11,Friday,abs_ret,0.020090314256750563
2025-04-10,Consumer Price Index,1.0,NVDA,1,2025-04-11,Friday,range_pct,0.03750714219887558
2025-04-10,Consumer Price Index,1.0,NVDA,1,2025-04-11,Friday,realized_vol,0.03170640324715491
2025-04-10,Consumer Price Index,1.0,NVDA,2,2025-04-14,Monday,ret,-0.030223390275952666
2025-04-10,Consumer Price Index,1.0,NVDA,2,2025-04-14,Monday,abs_ret,0.030223390275952666
2025-04-10,Consumer Price Index,1.0,NVDA,2,2025-04-14,Monday,range_pct,0.04572930354796332
2025-04-10,Consumer Price Index,1.0,NVDA,2,2025-04-14,Monday,realized_vol,0.029283127354677776
2025-04-10,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-04-10,Thursday,ret,-0.014908991127778215
2025-04-10,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-04-10,Thursday,abs_ret,0.014908991127778215
2025-04-10,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-04-10,Thursday,range_pct,0.07180096954175427
2025-04-10,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-04-10,Thursday,realized_vol,0.05409403770420082
2025-04-10,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-04-11,Friday,ret,0.020090314256750563
2025-04-10,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-04-11,Friday,abs_ret,0.020090314256750563
2025-04-10,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-04-11,Friday,range_pct,0.03750714219887558
2025-04-10,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-04-11,Friday,realized_vol,0.03170640324715491
2025-04-10,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-04-14,Monday,ret,-0.030223390275952666
2025-04-10,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-04-14,Monday,abs_ret,0.030223390275952666
2025-04-10,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-04-14,Monday,range_pct,0.04572930354796332
2025-04-10,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-04-14,Monday,realized_vol,0.029283127354677776
2025-04-11,Producer Price Index,0.6,NVDA,0,2025-04-11,Friday,ret,0.020090314256750563
2025-04-11,Producer Price Index,0.6,NVDA,0,2025-04-11,Friday,abs_ret,0.020090314256750563
2025-04-11,Producer Price Index,0.6,NVDA,0,2025-04-11,Friday,range_pct,0.03750714219887558
2025-04-11,Producer Price Index,0.6,NVDA,0,2025-04-11,Friday,realized_vol,0.03170640324715491
2025-04-11,Producer Price Index,0.6,NVDA,1,2025-04-14,Monday,ret,-0.030223390275952666
2025-04-11,Producer Price Index,0.6,NVDA,1,2025-04-14,Monday,abs_ret,0.030223390275952666
2025-04-11,Producer Price Index,0.6,NVDA,1,2025-04-14,Monday,range_pct,0.04572930354796332
2025-04-11,Producer Price Index,0.6,NVDA,1,2025-04-14,Monday,realized_vol,0.029283127354677776
2025-04-11,Producer Price Index,0.6,NVDA,2,2025-04-15,Tuesday,ret,0.01018293232405143
2025-04-11,Producer Price Index,0.6,NVDA,2,2025-04-15,Tuesday,abs_ret,0.01018293232405143
2025-04-11,Producer Price Index,0.6,NVDA,2,2025-04-15,Tuesday,range_pct,0.028070649725150897
2025-04-11,Producer Price Index,0.6,NVDA,2,2025-04-15,Tuesday,realized_vol,0.01904091098715032
2025-04-17,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-04-17,Thursday,ret,-0.02919498420599209
2025-04-17,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-04-17,Thursday,abs_ret,0.02919498420599209
2025-04-17,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-04-17,Thursday,range_pct,0.042308796783765694
2025-04-17,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-04-17,Thursday,realized_vol,0.025064989258874563
2025-04-17,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-04-21,Monday,ret,-0.019945327528601786
2025-04-17,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-04-21,Monday,abs_ret,0.019945327528601786
2025-04-17,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-04-21,Monday,range_pct,0.04454793965779074
2025-04-17,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-04-21,Monday,realized_vol,0.020797357312622482
2025-04-17,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-04-22,Tuesday,ret,0.0012150668286754485
2025-04-17,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-04-22,Tuesday,abs_ret,0.0012150668286754485
2025-04-17,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-04-22,Tuesday,range_pct,0.02562778452814911
2025-04-17,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-04-22,Tuesday,realized_vol,0.022193632331684476
2025-04-24,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-04-24,Thursday,ret,0.027925403420620443
2025-04-24,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-04-24,Thursday,abs_ret,0.027925403420620443
2025-04-24,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-04-24,Thursday,range_pct,0.03314329886945605
2025-04-24,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-04-24,Thursday,realized_vol,0.016882563332228682
2025-04-24,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-04-25,Friday,ret,0.03836795807598725
2025-04-24,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-04-25,Friday,abs_ret,0.03836795807598725
2025-04-24,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-04-25,Friday,range_pct,0.05792625865618564
2025-04-24,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-04-25,Friday,realized_vol,0.02037349930683736
2025-04-24,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-04-28,Monday,ret,-0.0096627164995442
2025-04-24,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-04-28,Monday,abs_ret,0.0096627164995442
2025-04-24,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-04-28,Monday,range_pct,0.03965268915223341
2025-04-24,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-04-28,Monday,realized_vol,0.020536388535820765
2025-04-30,Gross Domestic Product,0.6,NVDA,0,2025-04-30,Wednesday,ret,0.0411083460949464
2025-04-30,Gross Domestic Product,0.6,NVDA,0,2025-04-30,Wednesday,abs_ret,0.0411083460949464
2025-04-30,Gross Domestic Product,0.6,NVDA,0,2025-04-30,Wednesday,range_pct,0.04613323124042886
2025-04-30,Gross Domestic Product,0.6,NVDA,0,2025-04-30,Wednesday,realized_vol,0.019789537153645256
2025-04-30,Gross Domestic Product,0.6,NVDA,1,2025-05-01,Thursday,ret,-0.014230157327205228
2025-04-30,Gross Domestic Product,0.6,NVDA,1,2025-05-01,Thursday,abs_ret,0.014230157327205228
2025-04-30,Gross Domestic Product,0.6,NVDA,1,2025-05-01,Thursday,range_pct,0.032172529609333575
2025-04-30,Gross Domestic Product,0.6,NVDA,1,2025-05-01,Thursday,realized_vol,0.023787220050280132
2025-04-30,Gross Domestic Product,0.6,NVDA,2,2025-05-02,Friday,ret,0.0019269510379258392
2025-04-30,Gross Domestic Product,0.6,NVDA,2,2025-05-02,Friday,abs_ret,0.0019269510379258392
2025-04-30,Gross Domestic Product,0.6,NVDA,2,2025-05-02,Friday,range_pct,0.01778050275904354
2025-04-30,Gross Domestic Product,0.6,NVDA,2,2025-05-02,Friday,realized_vol,0.014547943621327351
2025-04-30,Personal Income and Outlays,1.0,NVDA,0,2025-04-30,Wednesday,ret,0.0411083460949464
2025-04-30,Personal Income and Outlays,1.0,NVDA,0,2025-04-30,Wednesday,abs_ret,0.0411083460949464
2025-04-30,Personal Income and Outlays,1.0,NVDA,0,2025-04-30,Wednesday,range_pct,0.04613323124042886
2025-04-30,Personal Income and Outlays,1.0,NVDA,0,2025-04-30,Wednesday,realized_vol,0.019789537153645256
2025-04-30,Personal Income and Outlays,1.0,NVDA,1,2025-05-01,Thursday,ret,-0.014230157327205228
2025-04-30,Personal Income and Outlays,1.0,NVDA,1,2025-05-01,Thursday,abs_ret,0.014230157327205228
2025-04-30,Personal Income and Outlays,1.0,NVDA,1,2025-05-01,Thursday,range_pct,0.032172529609333575
2025-04-30,Personal Income and Outlays,1.0,NVDA,1,2025-05-01,Thursday,realized_vol,0.023787220050280132
2025-04-30,Personal Income and Outlays,1.0,NVDA,2,2025-05-02,Friday,ret,0.0019269510379258392
2025-04-30,Personal Income and Outlays,1.0,NVDA,2,2025-05-02,Friday,abs_ret,0.0019269510379258392
2025-04-30,Personal Income and Outlays,1.0,NVDA,2,2025-05-02,Friday,range_pct,0.01778050275904354
2025-04-30,Personal Income and Outlays,1.0,NVDA,2,2025-05-02,Friday,realized_vol,0.014547943621327351
2025-05-01,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-01,Thursday,ret,-0.014230157327205228
2025-05-01,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-01,Thursday,abs_ret,0.014230157327205228
2025-05-01,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-01,Thursday,range_pct,0.032172529609333575
2025-05-01,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-01,Thursday,realized_vol,0.023787220050280132
2025-05-01,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-02,Friday,ret,0.0019269510379258392
2025-05-01,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-02,Friday,abs_ret,0.0019269510379258392
2025-05-01,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-02,Friday,range_pct,0.01778050275904354
2025-05-01,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-02,Friday,realized_vol,0.014547943621327351
2025-05-01,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-05-05,Monday,ret,0.008015588326469203
2025-05-01,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-05-05,Monday,abs_ret,0.008015588326469203
2025-05-01,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-05-05,Monday,range_pct,0.01775829236969142
2025-05-01,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-05-05,Monday,realized_vol,0.012166224035743807
2025-05-02,Employment Situation,1.0,NVDA,0,2025-05-02,Friday,ret,0.0019269510379258392
2025-05-02,Employment Situation,1.0,NVDA,0,2025-05-02,Friday,abs_ret,0.0019269510379258392
2025-05-02,Employment Situation,1.0,NVDA,0,2025-05-02,Friday,range_pct,0.01778050275904354
2025-05-02,Employment Situation,1.0,NVDA,0,2025-05-02,Friday,realized_vol,0.014547943621327351
2025-05-02,Employment Situation,1.0,NVDA,1,2025-05-05,Monday,ret,0.008015588326469203
2025-05-02,Employment Situation,1.0,NVDA,1,2025-05-05,Monday,abs_ret,0.008015588326469203
2025-05-02,Employment Situation,1.0,NVDA,1,2025-05-05,Monday,range_pct,0.01775829236969142
2025-05-02,Employment Situation,1.0,NVDA,1,2025-05-05,Monday,realized_vol,0.012166224035743807
2025-05-02,Employment Situation,1.0,NVDA,2,2025-05-06,Tuesday,ret,0.017762626715708274
2025-05-02,Employment Situation,1.0,NVDA,2,2025-05-06,Tuesday,abs_ret,0.017762626715708274
2025-05-02,Employment Situation,1.0,NVDA,2,2025-05-06,Tuesday,range_pct,0.03514847044047719
2025-05-02,Employment Situation,1.0,NVDA,2,2025-05-06,Tuesday,realized_vol,0.01999189045338714
2025-05-08,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-08,Thursday,ret,-0.009452274453540355
2025-05-08,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-08,Thursday,abs_ret,0.009452274453540355
2025-05-08,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-08,Thursday,range_pct,0.023883872056713752
2025-05-08,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-08,Thursday,realized_vol,0.016942416582742006
2025-05-08,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-09,Friday,ret,-0.006390593047034709
2025-05-08,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-09,Friday,abs_ret,0.006390593047034709
2025-05-08,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-09,Friday,range_pct,0.025732788002726742
2025-05-08,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-09,Friday,realized_vol,0.015297328166364152
2025-05-08,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-05-12,Monday,ret,0.008362712142329976
2025-05-08,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-05-12,Monday,abs_ret,0.008362712142329976
2025-05-08,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-05-12,Monday,range_pct,0.022300565712880208
2025-05-08,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-05-12,Monday,realized_vol,0.013611354439509548
2025-05-13,Consumer Price Index,1.0,NVDA,0,2025-05-13,Tuesday,ret,0.038886221795487286
2025-05-13,Consumer Price Index,1.0,NVDA,0,2025-05-13,Tuesday,abs_ret,0.038886221795487286
2025-05-13,Consumer Price Index,1.0,NVDA,0,2025-05-13,Tuesday,range_pct,0.053999839974395836
2025-05-13,Consumer Price Index,1.0,NVDA,0,2025-05-13,Tuesday,realized_vol,0.019420619693548066
2025-05-13,Consumer Price Index,1.0,NVDA,1,2025-05-14,Wednesday,ret,0.016043089858118753
2025-05-13,Consumer Price Index,1.0,NVDA,1,2025-05-14,Wednesday,abs_ret,0.016043089858118753
2025-05-13,Consumer Price Index,1.0,NVDA,1,2025-05-14,Wednesday,range_pct,0.02818857443134896
2025-05-13,Consumer Price Index,1.0,NVDA,1,2025-05-14,Wednesday,realized_vol,0.017455467027334776
2025-05-13,Consumer Price Index,1.0,NVDA,2,2025-05-15,Thursday,ret,0.004505007632451097
2025-05-13,Consumer Price Index,1.0,NVDA,2,2025-05-15,Thursday,abs_ret,0.004505007632451097
2025-05-13,Consumer Price Index,1.0,NVDA,2,2025-05-15,Thursday,range_pct,0.027104508730779367
2025-05-13,Consumer Price Index,1.0,NVDA,2,2025-05-15,Thursday,realized_vol,0.018273121667601602
2025-05-15,Producer Price Index,0.6,NVDA,0,2025-05-15,Thursday,ret,0.004505007632451097
2025-05-15,Producer Price Index,0.6,NVDA,0,2025-05-15,Thursday,abs_ret,0.004505007632451097
2025-05-15,Producer Price Index,0.6,NVDA,0,2025-05-15,Thursday,range_pct,0.027104508730779367
2025-05-15,Producer Price Index,0.6,NVDA,0,2025-05-15,Thursday,realized_vol,0.018273121667601602
2025-05-15,Producer Price Index,0.6,NVDA,1,2025-05-16,Friday,ret,-0.0066069593304948215
2025-05-15,Producer Price Index,0.6,NVDA,1,2025-05-16,Friday,abs_ret,0.0066069593304948215
2025-05-15,Producer Price Index,0.6,NVDA,1,2025-05-16,Friday,range_pct,0.021215680516810942
2025-05-15,Producer Price Index,0.6,NVDA,1,2025-05-16,Friday,realized_vol,0.017223799496529184
2025-05-15,Producer Price Index,0.6,NVDA,2,2025-05-19,Monday,ret,0.023724971666037042
2025-05-15,Producer Price Index,0.6,NVDA,2,2025-05-19,Monday,abs_ret,0.023724971666037042
2025-05-15,Producer Price Index,0.6,NVDA,2,2025-05-19,Monday,range_pct,0.02667170381564036
2025-05-15,Producer Price Index,0.6,NVDA,2,2025-05-19,Monday,realized_vol,0.017515539402832157
2025-05-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-15,Thursday,ret,0.004505007632451097
2025-05-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-15,Thursday,abs_ret,0.004505007632451097
2025-05-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-15,Thursday,range_pct,0.027104508730779367
2025-05-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-15,Thursday,realized_vol,0.018273121667601602
2025-05-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-16,Friday,ret,-0.0066069593304948215
2025-05-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-16,Friday,abs_ret,0.0066069593304948215
2025-05-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-16,Friday,range_pct,0.021215680516810942
2025-05-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-16,Friday,realized_vol,0.017223799496529184
2025-05-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-05-19,Monday,ret,0.023724971666037042
2025-05-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-05-19,Monday,abs_ret,0.023724971666037042
2025-05-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-05-19,Monday,range_pct,0.02667170381564036
2025-05-15,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-05-19,Monday,realized_vol,0.017515539402832157
2025-05-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-22,Thursday,ret,0.004310240508243801
2025-05-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-22,Thursday,abs_ret,0.004310240508243801
2025-05-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-22,Thursday,range_pct,0.020420511269096872
2025-05-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-22,Thursday,realized_vol,0.014913145413119264
2025-05-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-23,Friday,ret,0.010076923076923094
2025-05-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-23,Friday,abs_ret,0.010076923076923094
2025-05-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-23,Friday,range_pct,0.027076923076923155
2025-05-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-23,Friday,realized_vol,0.015119319685137472
2025-05-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-05-27,Tuesday,ret,0.009537292303107181
2025-05-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-05-27,Tuesday,abs_ret,0.009537292303107181
2025-05-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-05-27,Tuesday,range_pct,0.017509872587735596
2025-05-22,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-05-27,Tuesday,realized_vol,0.008882611930375692
2025-05-29,Gross Domestic Product,0.6,NVDA,0,2025-05-29,Thursday,ret,-0.02154733031037992
2025-05-29,Gross Domestic Product,0.6,NVDA,0,2025-05-29,Thursday,abs_ret,0.02154733031037992
2025-05-29,Gross Domestic Product,0.6,NVDA,0,2025-05-29,Thursday,range_pct,0.03922809237583052
2025-05-29,Gross Domestic Product,0.6,NVDA,0,2025-05-29,Thursday,realized_vol,0.0241861908681866
2025-05-29,Gross Domestic Product,0.6,NVDA,1,2025-05-30,Friday,ret,-0.027759751964813617
2025-05-29,Gross Domestic Product,0.6,NVDA,1,2025-05-30,Friday,abs_ret,0.027759751964813617
2025-05-29,Gross Domestic Product,0.6,NVDA,1,2025-05-30,Friday,range_pct,0.04830917874396148
2025-05-29,Gross Domestic Product,0.6,NVDA,1,2025-05-30,Friday,realized_vol,0.02031160548918153
2025-05-29,Gross Domestic Product,0.6,NVDA,2,2025-06-02,Monday,ret,0.01320253724738163
2025-05-29,Gross Domestic Product,0.6,NVDA,2,2025-06-02,Monday,abs_ret,0.01320253724738163
2025-05-29,Gross Domestic Product,0.6,NVDA,2,2025-06-02,Monday,range_pct,0.02006195604071396
2025-05-29,Gross Domestic Product,0.6,NVDA,2,2025-06-02,Monday,realized_vol,0.01364703812074364
2025-05-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-29,Thursday,ret,-0.02154733031037992
2025-05-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-29,Thursday,abs_ret,0.02154733031037992
2025-05-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-29,Thursday,range_pct,0.03922809237583052
2025-05-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-05-29,Thursday,realized_vol,0.0241861908681866
2025-05-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-30,Friday,ret,-0.027759751964813617
2025-05-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-30,Friday,abs_ret,0.027759751964813617
2025-05-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-30,Friday,range_pct,0.04830917874396148
2025-05-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-05-30,Friday,realized_vol,0.02031160548918153
2025-05-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-06-02,Monday,ret,0.01320253724738163
2025-05-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-06-02,Monday,abs_ret,0.01320253724738163
2025-05-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-06-02,Monday,range_pct,0.02006195604071396
2025-05-29,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-06-02,Monday,realized_vol,0.01364703812074364
2025-05-30,Personal Income and Outlays,1.0,NVDA,0,2025-05-30,Friday,ret,-0.027759751964813617
2025-05-30,Personal Income and Outlays,1.0,NVDA,0,2025-05-30,Friday,abs_ret,0.027759751964813617
2025-05-30,Personal Income and Outlays,1.0,NVDA,0,2025-05-30,Friday,range_pct,0.04830917874396148
2025-05-30,Personal Income and Outlays,1.0,NVDA,0,2025-05-30,Friday,realized_vol,0.02031160548918153
2025-05-30,Personal Income and Outlays,1.0,NVDA,1,2025-06-02,Monday,ret,0.01320253724738163
2025-05-30,Personal Income and Outlays,1.0,NVDA,1,2025-06-02,Monday,abs_ret,0.01320253724738163
2025-05-30,Personal Income and Outlays,1.0,NVDA,1,2025-06-02,Monday,range_pct,0.02006195604071396
2025-05-30,Personal Income and Outlays,1.0,NVDA,1,2025-06-02,Monday,realized_vol,0.01364703812074364
2025-05-30,Personal Income and Outlays,1.0,NVDA,2,2025-06-03,Tuesday,ret,0.017722066133563974
2025-05-30,Personal Income and Outlays,1.0,NVDA,2,2025-06-03,Tuesday,abs_ret,0.017722066133563974
2025-05-30,Personal Income and Outlays,1.0,NVDA,2,2025-06-03,Tuesday,range_pct,0.02917657229306254
2025-05-30,Personal Income and Outlays,1.0,NVDA,2,2025-06-03,Tuesday,realized_vol,0.014685531059992193
2025-06-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-06-05,Thursday,ret,-0.015476609215617443
2025-06-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-06-05,Thursday,abs_ret,0.015476609215617443
2025-06-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-06-05,Thursday,range_pct,0.03637003165670058
2025-06-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,0,2025-06-05,Thursday,realized_vol,0.017739399745981252
2025-06-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-06-06,Friday,ret,-0.005753982176689321
2025-06-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-06-06,Friday,abs_ret,0.005753982176689321
2025-06-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-06-06,Friday,range_pct,0.012350010525577288
2025-06-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,1,2025-06-06,Friday,realized_vol,0.011852278879762344
2025-06-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-06-09,Monday,ret,-0.004608616716709757
2025-06-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-06-09,Monday,abs_ret,0.004608616716709757
2025-06-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-06-09,Monday,range_pct,0.021367222959290565
2025-06-05,Unemployment Insurance Weekly Claims Report,0.3,NVDA,2,2025-06-09,Monday,realized_vol,0.015778432513161817
