date,weekday,r_impulse,abs_r_impulse,r_continuation
2016-04-20,Wednesday,-0.00014247043738424559,0.00014247043738424559,9.499382540134604e-05
2016-04-21,Thursday,-0.00033625053391128645,0.00033625053391128645,-0.00011961722488040838
2016-04-22,Friday,-4.7917964444810224e-05,4.7917964444810224e-05,0.000790684301322564
2016-04-25,Monday,0.0001440714594438397,0.0001440714594438397,0.00014405762304914305
2016-04-26,Tuesday,9.585430146175078e-05,9.585430146175078e-05,0.00014328844587163658
2016-04-27,Wednesday,-0.001414596720053618,0.001414596720053618,0.0008168071149132761
2016-04-28,Thursday,-0.00019115890083631903,0.00019115890083631903,-5.066909495921035e-05
2016-04-29,Friday,0.00048697345994641594,0.00048697345994641594,0.00041374610591904393
2016-05-02,Monday,0.00014452259369890363,0.00014452259369890363,4.816723664569089e-05
2016-05-03,Tuesday,0.0001937608990505435,0.0001937608990505435,-0.0001675700597827401
2016-05-04,Wednesday,-0.000561866373519071,0.000561866373519071,5.866306866519899e-05
2016-05-05,Thursday,-0.0005374242720345146,0.0005374242720345146,0.0009942777701192895
2016-05-06,Friday,0.0,0.0,0.000876594915749429
2016-05-09,Monday,0.0002914319020788092,0.0002914319020788092,-0.0004612994075944288
2016-05-10,Tuesday,-0.00014422383539258732,0.00014422383539258732,4.808385824883743e-05
2016-05-11,Wednesday,-5.4056662966317504e-05,5.4056662966317504e-05,-0.00019307814838054327
2016-05-12,Thursday,4.84730974248393e-07,4.84730974248393e-07,0.00029082448742179245
2016-05-13,Friday,-0.00018281312842005626,0.00018281312842005626,0.0008289448020284418
2016-05-16,Monday,-2.4194914229003217e-05,2.4194914229003217e-05,0.0011613277847672965
2016-05-17,Tuesday,0.00014615609470913782,0.00014615609470913782,-0.000146127618119829
2016-05-18,Wednesday,-0.002719502719502609,0.002719502719502609,-0.001996396747334095
2016-05-19,Thursday,0.0002946231279155054,0.0002946231279155054,-0.00041727007191771914
2016-05-20,Friday,-4.868312156169896e-05,4.868312156169896e-05,0.0002434393105799071
2016-05-23,Monday,9.730939522212267e-05,9.730939522212267e-05,-4.1352468985622615e-05
2016-05-24,Tuesday,-7.223345853790697e-05,7.223345853790697e-05,-6.3570586467665e-05
2016-05-25,Wednesday,-0.0001431161148744975,0.0001431161148744975,-0.00047714476572202624
2016-05-26,Thursday,7.16537689882113e-05,7.16537689882113e-05,9.171209281277903e-05
2016-05-27,Friday,-0.00028616397195579957,0.00028616397195579957,-4.770764753603274e-05
2016-05-31,Tuesday,-0.0010010487177043448,0.0010010487177043448,-0.000763944856637444
2016-06-01,Wednesday,-0.00023814626943874373,0.00023814626943874373,-0.00019057601600835916
2016-06-02,Thursday,0.000285184657065507,0.000285184657065507,0.0005702066999286881
2016-06-03,Friday,-9.279969542663746e-05,9.279969542663746e-05,0.0
2016-06-06,Monday,9.413875105801495e-05,9.413875105801495e-05,0.00021285653469571564
2016-06-07,Tuesday,9.429069822264324e-05,9.429069822264324e-05,4.761231320404846e-05
2016-06-08,Wednesday,-2.3569341001228317e-05,2.3569341001228317e-05,-4.713979305626115e-05
2016-06-09,Thursday,-0.00014169658038920563,0.00014169658038920563,-0.00011809721762956471
2016-06-10,Friday,-2.383676582762284e-05,2.383676582762284e-05,-0.00033373063170438755
2016-06-13,Monday,-4.7826294896857746e-05,4.7826294896857746e-05,-0.0001965660720264495
2016-06-14,Tuesday,-9.651578033009756e-05,9.651578033009756e-05,0.0001447876447877583
2016-06-15,Wednesday,0.001532493654518463,0.001532493654518463,-0.0006694720734506943
2016-06-16,Thursday,-0.0001448645516441971,0.0001448645516441971,0.001666223950158141
2016-06-17,Friday,9.100757976954199e-05,9.100757976954199e-05,-0.00028556355241060594
2016-06-20,Monday,-0.0002154811214596375,0.0002154811214596375,-9.579002825799154e-05
2016-06-21,Tuesday,-0.00016803091768879952,0.00016803091768879952,-7.202189465604913e-05
2016-06-22,Wednesday,-0.0002396587259740901,0.0002396587259740901,0.0003116384993406829
2016-06-23,Thursday,-4.763265694951446e-05,4.763265694951446e-05,4.763719512212994e-05
2016-06-24,Friday,0.0007086652656271841,0.0007086652656271841,0.00012210012210012167
2016-06-27,Monday,0.0006518251103089234,0.0006518251103089234,-0.00025606192790084137
2016-06-28,Tuesday,-0.00014877262583690154,0.00014877262583690154,-7.440107137546281e-05
2016-06-29,Wednesday,-4.848484848485324e-05,4.848484848485324e-05,0.000654561322698699
2016-06-30,Thursday,0.00019205900665730802,0.00019205900665730802,0.0002858647768626543
2016-07-01,Friday,0.0001429796968830388,0.0001429796968830388,0.0
2016-07-05,Tuesday,-2.4053494972808842e-05,2.4053494972808842e-05,0.0007177880581619167
2016-07-06,Wednesday,-0.0004783087004351927,0.0004783087004351927,0.000693879504235051
2016-07-07,Thursday,-0.00019118631106007644,0.00019118631106007644,0.0006458555530430843
2016-07-08,Friday,-2.354048964214872e-05,2.354048964214872e-05,-0.00014124626285927366
2016-07-11,Monday,0.00018712574850310304,0.00018712574850310304,-0.0003274241077693141
2016-07-12,Tuesday,9.303190994525146e-05,9.303190994525146e-05,6.976744186037998e-05
2016-07-13,Wednesday,-0.00013972985561250262,0.00013972985561250262,-0.00029859784785946086
2016-07-14,Thursday,0.00027847293043881116,0.00027847293043881116,2.0845493204468823e-05
2016-07-15,Friday,0.00015066873739599806,0.00015066873739599806,9.270418095841393e-05
2016-07-18,Monday,-0.00013860654222874746,0.00013860654222874746,3.234600988855085e-05
2016-07-19,Tuesday,0.00012100139082060757,0.00012100139082060757,0.0003991120336681586
2016-07-20,Wednesday,4.78788297308963e-05,4.78788297308963e-05,4.603415734494298e-05
2016-07-21,Thursday,-9.297807382746548e-05,9.297807382746548e-05,0.00011565507031829902
2016-07-22,Friday,-9.168394379177602e-05,9.168394379177602e-05,-0.00016126802746163627
2016-07-25,Monday,0.0001386834319525576,0.0001386834319525576,0.00027271886844770776
2016-07-26,Tuesday,0.00016188339770129012,0.00016188339770129012,0.0
2016-07-27,Wednesday,-0.0013873473917869195,0.0013873473917869195,0.00048626869818924057
2016-07-28,Thursday,9.232331625352863e-05,9.232331625352863e-05,-0.0002769443803369853
2016-07-29,Friday,-4.601932811787446e-05,4.601932811787446e-05,-9.204712812960203e-05
2016-08-01,Monday,0.00032635751820775383,0.00032635751820775383,-0.00027647221454241144
2016-08-02,Tuesday,-6.98177756055518e-05,6.98177756055518e-05,-0.00018619373458095279
2016-08-03,Wednesday,4.123021702384655e-05,4.123021702384655e-05,-0.00012229582619172064
2016-08-04,Thursday,-9.243852837870215e-05,9.243852837870215e-05,0.00032354980355897567
2016-08-05,Friday,0.0,0.0,-2.246573860253953e-05
2016-08-08,Monday,0.00011464997363064278,0.00011464997363064278,-0.00029163609684523806
2016-08-09,Tuesday,0.0001650467632496877,0.0001650467632496877,-0.00029796011918403753
2016-08-10,Wednesday,7.812787234717788e-06,7.812787234717788e-06,0.0003217059607518724
2016-08-11,Thursday,0.0,0.0,0.0003657811714141701
2016-08-12,Friday,0.0,0.0,-0.00018337688534353358
2016-08-15,Monday,3.647139275142486e-05,3.647139275142486e-05,-0.00010941168425615544
2016-08-16,Tuesday,9.16338312104692e-05,9.16338312104692e-05,0.00023134362545240705
2016-08-17,Wednesday,-0.0013776634827331602,0.0013776634827331602,0.0023223195603687685
2016-08-18,Thursday,2.2872827081465985e-05,2.2872827081465985e-05,2.2872303927279347e-05
2016-08-19,Friday,9.160864785640044e-05,9.160864785640044e-05,4.5800128240403026e-05
2016-08-22,Monday,6.866874198863115e-05,6.866874198863115e-05,0.0005223022129408061
2016-08-23,Tuesday,-0.0003193430656933671,0.0003193430656933671,-0.0001551526656597968
2016-08-24,Wednesday,-2.2883295194509046e-05,2.2883295194509046e-05,-0.0008467012975125199
2016-08-25,Thursday,2.298216583929147e-05,2.298216583929147e-05,0.00016087516087504028
2016-08-26,Friday,-9.227220299889982e-05,9.227220299889982e-05,0.0
2016-08-29,Monday,0.00013723068478088685,0.00013723068478088685,-0.00011434582752067879
2016-08-30,Tuesday,-0.00013777900248002073,0.00013777900248002073,-0.00045932662716452466
2016-08-31,Wednesday,-9.220839096357736e-05,9.220839096357736e-05,0.0005072163046986322
2016-09-01,Thursday,-0.0006448641179179759,0.0006448641179179759,-0.00032264011799421066
2016-09-02,Friday,0.0001377094330961004,0.0001377094330961004,-2.2948411969925253e-05
2016-09-06,Tuesday,0.0001006091426272171,0.0001006091426272171,-0.00013718048378985603
2016-09-07,Wednesday,-6.858083394289949e-05,6.858083394289949e-05,6.858553759614416e-05
2016-09-08,Thursday,9.154994049254128e-05,9.154994049254128e-05,-0.00026547659915321375
2016-09-09,Friday,-0.0002203997949770109,0.0002203997949770109,-0.0011245941231219359
2016-09-12,Monday,-4.640371229691631e-05,4.640371229691631e-05,0.001717096714312305
2016-09-13,Tuesday,-0.0006542845082313509,0.0006542845082313509,0.0003754458419371609
2016-09-14,Wednesday,0.0,0.0,-0.0007497656982192735
2016-09-15,Thursday,-0.00023218017181325656,0.00023218017181325656,0.00013934045517882687
2016-09-16,Friday,-0.00042297208384245444,0.00042297208384245444,0.000352625887441782
2016-09-19,Monday,0.0001873273076382631,0.0001873273076382631,0.00039426858962365863
2016-09-20,Tuesday,-2.3377594912998845e-05,2.3377594912998845e-05,0.0002800635870581214
2016-09-21,Wednesday,0.0011688797456517186,0.0011688797456517186,0.0007005417522885082
2016-09-22,Thursday,-0.00013807704699220213,0.00013807704699220213,0.0001841196777905285
2016-09-23,Friday,0.00020839121978344366,0.00020839121978344366,0.00016204829039057067
2016-09-26,Monday,-2.3332866675995767e-05,2.3332866675995767e-05,0.00023379543319590468
2016-09-27,Tuesday,4.641017310991202e-05,4.641017310991202e-05,9.281603861155396e-05
2016-09-28,Wednesday,6.958780821597621e-05,6.958780821597621e-05,-0.00027833186435965995
2016-09-29,Thursday,-9.332711152598705e-05,9.332711152598705e-05,0.0007466865783087862
2016-09-30,Friday,-0.00011630053535172102,0.00011630053535172102,0.00018462958689124953
2016-10-03,Monday,0.00018558901313037168,0.00018558901313037168,0.0005566379070414129
2016-10-04,Tuesday,-0.00013987970345508138,0.00013987970345508138,0.0007927625443016062
2016-10-05,Wednesday,-6.945087508092307e-05,6.945087508092307e-05,-0.00023106130764960486
2016-10-06,Thursday,0.00022799859864286454,0.00022799859864286454,4.633061527048454e-05
2016-10-07,Friday,0.00023235280449829254,0.00023235280449829254,-0.00046413306076942273
2016-10-10,Monday,0.00020807805238942656,0.00020807805238942656,-0.00032360963432109813
2016-10-11,Tuesday,0.00014085168317756747,0.00014085168317756747,0.000323913247582297
2016-10-12,Wednesday,-2.336394009483378e-05,2.336394009483378e-05,-0.0007943182880105759
2016-10-13,Thursday,-0.00021105456933145916,0.00021105456933145916,0.000703663742552818
2016-10-14,Friday,-8.43020260586913e-05,8.43020260586913e-05,-0.00023420300716670006
2016-10-17,Monday,0.00022476145600180963,0.00022476145600180963,0.000376860749953023
2016-10-18,Tuesday,-9.345576037933512e-05,9.345576037933512e-05,0.00033179275570227595
2016-10-19,Wednesday,0.00016315875346717412,0.00016315875346717412,0.00017339423883666605
2016-10-20,Thursday,0.0001169289773392812,0.0001169289773392812,0.0003741289809660042
2016-10-21,Friday,-5.84644886696406e-05,5.84644886696406e-05,-0.0002797009164647868
2016-10-24,Monday,-0.00013920573583503515,0.00013920573583503515,0.0002095362264855627
2016-10-25,Tuesday,-9.327488107446769e-05,9.327488107446769e-05,0.00013992537313423092
2016-10-26,Wednesday,0.00014057448104587422,0.00014057448104587422,-0.0007496603101719845
2016-10-27,Thursday,-0.0001169864295740286,0.0001169864295740286,0.0004212102775307258
2016-10-28,Friday,0.0007551800632463745,0.0007551800632463745,-4.716091303524905e-05
2016-10-31,Monday,0.00030561628699721233,0.00030561628699721233,-7.050528789653843e-05
2016-11-01,Tuesday,0.0,0.0,9.130682899005649e-05
2016-11-02,Wednesday,0.0010472425945329267,0.0010472425945329267,-0.0015698587127158659
2016-11-03,Thursday,-0.0002390285878192122,0.0002390285878192122,0.0010041600918089255
2016-11-04,Friday,-0.0002145769258279362,0.0002145769258279362,-9.539254030344058e-05
2016-11-07,Monday,-4.6972614965445914e-05,4.6972614965445914e-05,-2.3487410747868864e-05
2016-11-08,Tuesday,-9.330969487730822e-05,9.330969487730822e-05,-0.00018662809686009751
2016-11-09,Wednesday,-0.00011582922139596885,0.00011582922139596885,0.0003475359699729452
2016-11-10,Thursday,-6.892273761105461e-05,6.892273761105461e-05,0.0001837981895878027
2016-11-11,Friday,-6.9412309116057e-05,6.9412309116057e-05,-2.313743637205601e-05
2016-11-14,Monday,-9.245562130166807e-05,9.245562130166807e-05,-0.00023116042533521952
2016-11-15,Tuesday,0.0005519779208831288,0.0005519779208831288,-0.0008238353212038918
2016-11-16,Wednesday,6.843809567547154e-05,6.843809567547154e-05,0.00027558331802324254
2016-11-17,Thursday,2.286132321338563e-05,2.286132321338563e-05,-0.0003657811714142811
2016-11-18,Friday,0.00018299935950216728,0.00018299935950216728,-0.0002744488152959246
2016-11-21,Monday,-8.77631758445796e-05,8.77631758445796e-05,-4.547728409654006e-05
2016-11-22,Tuesday,-0.00011356409557539138,0.00011356409557539138,-0.0002498637107032353
2016-11-23,Wednesday,9.076057360668521e-05,9.076057360668521e-05,0.00045376168436339626
2016-11-25,Friday,4.5134500812338274e-05,4.5134500812338274e-05,
2016-11-28,Monday,0.00011307868014576172,0.00011307868014576172,9.045271584273706e-05
2016-11-29,Tuesday,9.036688957175798e-05,9.036688957175798e-05,-4.517936206738238e-05
2016-11-30,Wednesday,-0.00024864938176727414,0.00024864938176727414,-0.0006556932260105564
2016-12-01,Thursday,0.00045599635202919764,0.00045599635202919764,0.0005930078855007626
2016-12-02,Friday,0.0,0.0,-0.00018230709630373543
2016-12-05,Monday,-0.000226449275362417,0.000226449275362417,-0.00040770101925258206
2016-12-06,Tuesday,9.033423667559326e-05,9.033423667559326e-05,-4.516507836616057e-07
2016-12-07,Wednesday,-8.931362479347449e-05,8.931362479347449e-05,-0.0008932160242953735
2016-12-08,Thursday,-8.863676653070307e-05,8.863676653070307e-05,-0.0001772892474071197
2016-12-09,Friday,8.852691218130815e-05,8.852691218130815e-05,0.00022129768965206686
2016-12-12,Monday,0.00011064639624680517,0.00011064639624680517,6.638049298590687e-05
2016-12-13,Tuesday,0.0,0.0,-0.0003069502302127658
2016-12-14,Wednesday,-0.0013988580016477403,0.0013988580016477403,0.0024174761548942936
2016-12-15,Thursday,-0.00033466522439795643,0.00033466522439795643,0.001082083784201604
2016-12-16,Friday,6.668000266718543e-05,6.668000266718543e-05,-0.0002667022269635666
2016-12-19,Monday,8.857788210292483e-05,8.857788210292483e-05,-0.00017714007351310457
2016-12-20,Tuesday,2.2091636106447154e-05,2.2091636106447154e-05,-0.00035345056110280826
2016-12-21,Wednesday,7.431326580276121e-05,7.431326580276121e-05,0.0001769285208774729
2016-12-22,Thursday,4.4355732978562656e-05,4.4355732978562656e-05,0.00024395653138165052
2016-12-23,Friday,-8.871933637943918e-05,8.871933637943918e-05,8.87252401127192e-05
2016-12-27,Tuesday,-8.833532087815232e-05,8.833532087815232e-05,-0.00013251468704433833
2016-12-28,Wednesday,0.000311651306709404,0.000311651306709404,0.00011127431343749272
2016-12-29,Thursday,0.0005353080251595532,0.0005353080251595532,0.0003789820986690451
2016-12-30,Friday,6.71351206193993e-05,6.71351206193993e-05,-0.00024614558392443975
2017-01-03,Tuesday,0.0002008838891121023,0.0002008838891121023,0.0003793626707131459
2017-01-04,Wednesday,-2.2089196174079895e-05,2.2089196174079895e-05,-0.00013253810470514882
2017-01-05,Thursday,0.0001990974250065669,0.0001990974250065669,0.0003981243917543509
2017-01-06,Friday,0.00017580872011246917,0.00017580872011246917,0.0001757855416391063
2017-01-09,Monday,0.00011024385941693637,0.00011024385941693637,2.2046341409787118e-05
2017-01-10,Tuesday,-8.825735845729987e-05,8.825735845729987e-05,-0.0003089280197713373
2017-01-11,Wednesday,8.836264027567431e-05,8.836264027567431e-05,-0.00026506449902807816
2017-01-12,Thursday,0.0,0.0,0.0001767877662866013
2017-01-13,Friday,-0.0001321585903083511,0.0001321585903083511,0.00013174121794978788
2017-01-17,Tuesday,0.0,0.0,8.82651485061281e-05
2017-01-18,Wednesday,6.627783669155285e-05,6.627783669155285e-05,4.418132013772613e-05
2017-01-19,Thursday,-0.0001326787846623878,0.0001326787846623878,0.0003945506015567979
2017-01-20,Friday,0.0,0.0,4.416375921922899e-05
2017-01-23,Monday,0.0003099127816885705,0.0003099127816885705,-0.00017704598769541224
2017-01-24,Tuesday,-4.392129304298109e-05,4.392129304298109e-05,0.0003074625554531085
2017-01-25,Wednesday,0.00010899895361005107,0.00010899895361005107,-0.00026810235842888996
2017-01-26,Thursday,0.00010902034319615339,0.00010902034319615339,-0.0003488270689806505
2017-01-27,Friday,-8.737058232499706e-05,8.737058232499706e-05,0.0002621346498317134
2017-01-30,Monday,0.00011020012342410901,0.00011020012342410901,0.0002644511536682437
2017-01-31,Tuesday,2.5605933512862222e-05,2.5605933512862222e-05,-0.00015319073792019466
2017-02-01,Wednesday,0.0013861386138613874,0.0013861386138613874,-0.0018016434503669299
2017-02-02,Thursday,-0.00039511809640879747,0.00039511809640879747,0.00013175809214294176
2017-02-03,Friday,8.725622791327936e-05,8.725622791327936e-05,0.00021811202233457117
2017-02-06,Monday,-0.00021896853146863293,0.00021896853146863293,-6.557663723005813e-05
2017-02-07,Tuesday,0.0003493449781659663,0.0003493449781659663,-0.0002182738900772252
2017-02-08,Wednesday,8.725622791327936e-05,8.725622791327936e-05,-0.00021812153732048145
2017-02-09,Thursday,8.667764583503157e-05,8.667764583503157e-05,-0.00019500357506552213
2017-02-10,Friday,2.1589878664851625e-05,2.1589878664851625e-05,-0.00010837885101144806
2017-02-13,Monday,-0.00010776458889960594,0.00010776458889960594,2.7480360130116566e-05
2017-02-14,Tuesday,-0.0001285016705216968,0.0001285016705216968,0.0002141969755387052
2017-02-15,Wednesday,0.00029501945764165427,0.00029501945764165427,0.00029835478646322855
2017-02-16,Thursday,2.1336064349508632e-05,2.1336064349508632e-05,4.2671218263290456e-05
2017-02-17,Friday,-2.1332878231916652e-05,2.1332878231916652e-05,6.399999999984196e-05
2017-02-21,Tuesday,-6.353912951384544e-05,6.353912951384544e-05,0.000360085573277269
2017-02-22,Wednesday,0.0,0.0,-0.0002114790847185244
2017-02-23,Thursday,4.1871070093346674e-05,4.1871070093346674e-05,-8.458805616651244e-05
2017-02-24,Friday,0.0,0.0,-0.0002329718739411124
2017-02-27,Monday,4.2190532445474105e-07,4.2190532445474105e-07,-0.0003164156435894183
2017-02-28,Tuesday,5.282731806266483e-05,5.282731806266483e-05,-0.00045005070993908713
2017-03-01,Wednesday,-0.00033347228011681995,0.00033347228011681995,0.0001250886044281696
2017-03-02,Thursday,0.0,0.0,5.526712443471027e-05
2017-03-03,Friday,0.00012590758383357326,0.00012590758383357326,-0.0001049075764252283
2017-03-06,Monday,0.0,0.0,-0.00016822272689032136
2017-03-07,Tuesday,-0.00012521886951388783,0.00012521886951388783,0.00025299375948728553
2017-03-08,Wednesday,-0.0001264115961571166,0.0001264115961571166,0.0002950225481519464
2017-03-09,Thursday,6.343433489086614e-05,6.343433489086614e-05,-0.0014715334393289314
2017-03-10,Friday,8.434903631115986e-07,8.434903631115986e-07,-0.0001686909581646301
2017-03-13,Monday,-2.105484787873202e-05,2.105484787873202e-05,2.1056177882616822e-05
2017-03-14,Tuesday,8.449514152930604e-05,8.449514152930604e-05,0.0001056077727321636
2017-03-15,Wednesday,0.0021866195702451297,0.0021866195702451297,0.0007787194763781979
2017-03-16,Thursday,-2.0956891673806766e-05,2.0956891673806766e-05,8.382932349726424e-05
2017-03-17,Friday,0.00012664619009550293,0.00012664619009550293,7.992932564881983e-05
2017-03-20,Monday,-0.0001153469301872212,0.0001153469301872212,-8.451299387279843e-05
2017-03-21,Tuesday,0.0008763867216725618,0.0008763867216725618,-0.0009610866686601272
2017-03-22,Wednesday,0.00014979349896204752,0.00014979349896204752,0.0009414181180196213
2017-03-23,Thursday,-0.0001704303365999138,0.0001704303365999138,0.0003626525026219074
2017-03-24,Friday,0.00021369347807520533,0.00021369347807520533,8.545547769611694e-05
2017-03-27,Monday,0.00025719062111528856,0.00025719062111528856,0.00021427040925647844
2017-03-28,Tuesday,-0.00023271615423814396,0.00023271615423814396,-8.495454931600754e-05
2017-03-29,Wednesday,-0.0004669128570822245,0.0004669128570822245,0.00031849838627495686
2017-03-30,Thursday,0.00012657686623618325,0.00012657686623618325,0.0
2017-03-31,Friday,-0.00023288802320398094,0.00023288802320398094,-2.117701869930322e-05
2017-04-03,Monday,0.00017635031521567868,0.00017635031521567868,-0.00021550255536628704
2017-04-04,Tuesday,0.00014876208691960713,0.00014876208691960713,0.0
2017-04-05,Wednesday,-0.001180239419996676,0.001180239419996676,0.0003376097231599928
2017-04-06,Thursday,0.00029705071079999534,0.00029705071079999534,-0.00016969645546527357
2017-04-07,Friday,0.0006151887993213201,0.0006151887993213201,-8.479966080132684e-05
2017-04-10,Monday,-0.0003180796471435876,0.0003180796471435876,-0.0012409184918068528
2017-04-11,Tuesday,0.00034097689881495974,0.00034097689881495974,-0.0003408751970683799
2017-04-12,Wednesday,-0.0003375826693923223,0.0003375826693923223,-0.0004690231526883748
2017-04-13,Thursday,0.00047188022821842424,0.00047188022821842424,0.00015007611002726406
